university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
Rochester Institute Of Technology (RIT),Computer Science Masters,Accepted,F10,International,,,,,
University Of Florida (UFL),Computer Science Masters,Accepted,F10,,,,,,
New York University (NYU),Computer Science Masters,Accepted,F10,International,3.90,520.0,,770.0,3.0
NJIT,Computer Science Masters,Accepted,F10,American,,,,,
Northeastern University(NEU),Computer Science Masters,Accepted,F10,International,,,,,
Northeastern University (NEU),Computer Science Masters,Accepted,F10,International,,,,,
North Carolina State University (NCSU),Computer Science Masters,Accepted,F10,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Accepted,F10,International,3.85,790.0,,520.0,4.5
Georgia Institute of Technology,Computer Science Masters,Accepted,F10,International,,,,,
"University Of California, Riverside (UCR)",Computer Science Masters,Accepted,F10,International,,,,,
University Of Southern California (USC),Computer Science Masters,Accepted,F10,International,3.50,800.0,,620.0,4.5
"University Of Minnesota, Twin Cities",Computer Science Masters,Accepted,F10,International,,,,,
Syracuse University,Computer Science Masters,Accepted,F10,International,,,,,
University Of Southern California (USC),Computer Science Masters,Accepted,F10,,,,,,
University Of Alberta,Computer Science Masters,Accepted,F10,International,,700.0,,430.0,3.0
Columbia University,"Computer Science (CS), MS Masters",Accepted,F10,International,,,,,
University of California (UCSB),Computer Science Masters,Accepted,F10,International,3.30,680.0,,760.0,3.0
University of California (UCSB),Computer Science Masters,Accepted,F10,International,3.30,680.0,,760.0,3.0
"Indiana University, Bloomington (IUB)",Computer Science Masters,Accepted,F10,International,,,,,
New York University (NYU),Computer Science Masters,Accepted,F10,American,,,,,
University Of Columbia (FFSEAS),Computer Science Masters,Accepted,F10,International,3.90,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Accepted,F10,American,4.00,610.0,,760.0,5.0
Northeastern University (NEU),Computer Science (CS) Masters,Accepted,F10,International,,,,,
SUNY Stony Brook,Computer Science Masters,Accepted,F10,American,,,,,
New York University (NYU),Computer Science Masters,Accepted,F10,American,,770.0,,620.0,4.0
McGill University,Computer Science Masters,Accepted,F10,International,,,,,
"University Of Minnesota, Twin Cities (UMN)",Computer Science Masters,Accepted,F10,American,,,,,
University Of British Columbia (UBC),Computer Science Masters,Accepted,F10,International,,,,,
University Of Pennsylvania(Upenn),Computer Science(MSE) Masters,Accepted,F10,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science and Engineering Masters,Accepted,F10,International,,,,,
SUNY Stony Brook,"Computer Science (CS), MS Masters",Accepted,F10,International,,,,,
Ohio State University (OSU),Computer Science Masters,Accepted,F10,International,,,,,
Cornell University,Computer Science Masters,Accepted,F10,International,,640.0,,800.0,4.0
Texas A & M University (TAMU),Computer Science Masters,Accepted,F10,International,,,,,
Texas A&M University (TAMU) - College Station,Computer Science and Engineering Masters,Accepted,F10,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Accepted,F10,International,,,,,
University of Kansas,Computer Science Masters,Accepted,F10,International,,,,,
University Of British Columbia (UBC),Computer Science Masters,Accepted,F10,International,,,,,
Johns Hopkins University,Computer Science - Security Informatics Masters,Accepted,F10,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science and Engineering Masters,Accepted,F10,International,3.35,790.0,,570.0,4.5
Duke University,Computer Science Masters,Accepted,F10,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science And Engineering (CSE) Masters,Accepted,F10,American,3.65,800.0,,530.0,4.0
Columbia FFSEAS,Computer Science Masters,Accepted,F10,International,,,,,
Cornell University,Computer Science Masters,Accepted,F10,International,,,,,
"University of California, Irvine",Computer Science Masters,Accepted,F10,American,3.11,760.0,,490.0,4.5
Duke University,Computer Science Masters,Accepted,F10,International,,,,,
Cornell University,Computer Science Masters,Accepted,F10,International,,,,,
Carnegie Mellon University,Computer Science - Information Networking Masters,Accepted,F10,American,3.40,800.0,,710.0,3.5
New York University (NYU),Computer Science Masters,Accepted,F10,International,3.50,800.0,,620.0,4.5
North Carolina State University (NCSU),Computer Science Masters,Accepted,F10,International,,,,,
New York University (NYU),Computer Science Masters,Accepted,F10,International,,,,,
Columbia FFSEAS,"Computer Science (CS), MS Masters",Accepted,F10,International,,,,,
University Of Florida (Gainesville),"Computer Science (CS), MS Masters",Accepted,F10,International,3.00,800.0,,570.0,3.0
Columbia FFSEAS,Computer Science Masters,Accepted,F10,American,,,,,
Arizona State University,Computer Science Masters,Accepted,F10,International,,,,,
Georgia Institute of Technology,Computer Science HCI Masters,Accepted,F10,International,,,,,
University Of Waterloo,Computer Science Masters,Accepted,F10,International,,,,,
McGill University,Computer Science Masters,Accepted,F10,International,,,,,
SUNY Stony Brook,Computer Science Masters,Accepted,F10,International,,,,,
University of Colorado Boulder,Computer Science Masters,Accepted,F10,International,,720.0,,360.0,3.0
University of Colorado Boulder,Computer Science Masters,Accepted,F10,International,,720.0,,360.0,3.0
SUNY Stony Brook,Computer Science Masters,Accepted,F10,American,3.11,760.0,,490.0,4.5
McGill University,Computer Science Masters,Accepted,F10,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Accepted,F10,International,3.50,770.0,,600.0,5.0
University Of Florida (UFL),Computer Science Masters,Accepted,F10,International,,,,,
Ohio State University (OSU),Computer Science Masters,Accepted,F10,American,3.11,760.0,,490.0,4.5
University Of Waterloo (Canada),Computer Science Masters,Accepted,F10,International,,,,,
University Of Pennsylvania (UPENN),Computer Science (CS) Masters,Accepted,F10,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Accepted,F10,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Accepted,F10,International,,,,,
University Of Florida (Gainesville),"Computer Science (CS), MS Masters",Accepted,F10,International,,,,,
"University of California, Irvine",Computer Science Masters,Accepted,F10,International,3.40,800.0,,650.0,4.5
Ohio State University (OSU),Computer Science Masters,Accepted,F10,International,,,,,
University Of Minnesota (UMN),Computer Science (CS) Masters,Accepted,F10,American,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Accepted,F10,International,,,,,
Purdue University–West Lafayette,Computer Science Masters,Accepted,F10,International,3.85,790.0,,520.0,4.5
"University Of Michigan, Ann Arbor",Computer Science and Engineering Masters,Accepted,F10,American,,,,,
University Of Minnesota (UMN),Computer Science Masters,Accepted,F10,American,3.93,790.0,,560.0,4.5
University Of Alberta,Computer Science Masters,Accepted,F10,International,,,,,
"University Of North Carolina, Chapel Hill (UNC)",Computer Science (CS) Masters,Accepted,F10,American,,,,,
Cornell University,Computer Science Masters,Accepted,F10,International,,,,,
Cornell University,Computer Science Masters,Accepted,F10,International,3.70,800.0,,700.0,5.0
Cornell University,Computer Science Masters,Accepted,F10,International,,,,,
University of Michigan,Computer Science Masters,Accepted,F10,American,3.68,720.0,,620.0,4.0
University of Texas at Austin,Computer Science Masters,Accepted,F10,International,,,,,
Iowa State University (ISU),Computer Science Masters,Accepted,F10,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Accepted,F10,International,,,,,
University Of Arizona,Computer Science Masters,Accepted,F10,American,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
State University Of New York-Buffalo,Computer Science Masters,Accepted,F10,American,2.70,800.0,,570.0,3.0
University Of Georgia Athens,Computer Science (CS) Masters,Accepted,F10,International,3.90,800.0,,500.0,4.0
SUNY Stony Brook,Computer Science Masters,Accepted,F10,International,,,,,
Brown University,Computer Science Masters,Accepted,F10,International,,,,,
SUNY Stony Brook,Computer Science Masters,Accepted,F10,International,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
"University of California, Irvine",Computer Science Masters,Accepted,F10,International,,800.0,,660.0,4.0
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
"Indiana University, Bloomington (IUB)",Computer Science Masters,Accepted,F10,American,3.93,790.0,,560.0,4.5
"Indiana University, Bloomington (IUB)",Computer Science Masters,Accepted,F10,American,,,,,
University of Texas at Austin,Computer Science Masters,Accepted,F10,International,3.58,790.0,,500.0,3.5
University of Texas at Austin,Computer Science Masters,Accepted,F10,International,,,,,
University of Texas at Austin,Computer Science Masters,Accepted,F10,International,3.85,790.0,,520.0,4.5
University of Texas at Austin,Computer Science Masters,Accepted,F10,International,4.00,800.0,,590.0,4.5
"University Of California, San Diego (UCSD)",Computer Science Masters,Accepted,F10,International,,,,,
Johns Hopkins University,Computer Science Masters,Accepted,F10,American,3.93,790.0,,560.0,4.5
University of California (UCSB),Computer Science Masters,Accepted,F10,International,,,,,
University Of Virginia (Charlottesville),Computer Science Masters,Accepted,F10,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Accepted,F10,American,3.80,800.0,,340.0,3.0
"University Of California, San Diego (UCSD)",Computer Science and Engineering Masters,Accepted,F10,International,,,,,
"University Of California, Los Angeles (UCLA)","Computer Science (CS), MS Masters",Accepted,F10,American,3.60,800.0,,580.0,5.0
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Accepted,F10,International,,,,,
Ohio State University (OSU),Computer Science Masters,Accepted,F10,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Accepted,F10,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science (CS) Masters,Accepted,F10,American,,,,,
Columbia University,Computer Science Masters,Accepted,F10,International,3.53,,,,
New York University (NYU),Computer Science (CS) Masters,Accepted,F10,International,,,,,
Worcester Polytechnic Institute,Computer Science Masters,Accepted,F10,International,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
Cornell University,Computer Science Masters,Accepted,F10,International,,,,,
"University Of North Carolina, Chapel Hill (UNC)",Computer Science Masters,Accepted,F10,American,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Accepted,F10,International,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,800.0,,530.0,4.0
Stanford University,Computer Science Masters,Accepted,F10,International,3.80,800.0,,640.0,4.5
Stanford University,Computer Science Masters,Accepted,F10,International,3.86,800.0,,710.0,4.5
Stanford University,Computer Science Masters,Accepted,F10,International,3.70,800.0,,700.0,5.0
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,3.78,800.0,,530.0,5.5
Stanford University,Computer Science Masters,Accepted,F10,American,,,,,
Stanford University,Computer Science Masters,Accepted,F10,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Accepted,F10,American,3.86,800.0,,500.0,4.5
Carnegie Mellon University,Computer Science-Entertainment Technology Masters,Accepted,F10,American,3.85,760.0,,530.0,4.0
