university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,3.74,,,,
University of Wisconsin,Computer Science Masters,Rejected,F16,International,3.6,170.0,,159.0,3.5
University of Wisconsin,Computer Science Masters,Rejected,F20,International,3.7,4.0,,162.0,99.99
Tufts University,Computer Science Masters,Rejected,F15,International,3.67,164.0,,153.0,3.5
Mila ( Montreal Institute Of Learning Algorithm),Computer Science Masters,Rejected,F19,International,3.86,,,,
University Of Michigan - Ann Arbor (UMich),Computer Science And Engineering (CSE) Masters,Rejected,F15,International,3.5,170.0,,150.0,3.0
University of Dallas,Computer Science Masters,Rejected,F17,American,2.92,168.0,,148.0,3.0
University of California,Computer Science Masters,Rejected,F15,International,3.83,164.0,,156.0,2.5
University of Wisconsin,Computer Science Masters,Rejected,F16,International,3.7,169.0,,160.0,4.0
Yale University,Computer Science Masters,Rejected,F18,International,3.0,165.0,,162.0,4.5
Stanford University,Computer Science Masters,Rejected,F16,International,3.78,163.0,,161.0,4.0
ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,Computer Science - Data Science Masters,Rejected,F16,International,3.6,163.0,,151.0,4.0
Columbia College,Computer Science Masters,Rejected,F18,International,3.8,165.0,,159.0,3.5
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F19,International,3.83,,,,
CMU,Computer Science(MSCS) Masters,Rejected,F16,International,3.73,165.0,,157.0,4.5
University of California (UCSB),Computer Science Masters,Rejected,F16,International,3.4,170.0,,154.0,3.5
Texas A&M University,Computer Science Masters,Rejected,F15,International,7.74,162.0,,150.0,3.5
University of Georgia,Computer Science Masters,Rejected,F19,International,3.4,166.0,,153.0,4.0
Carnegie Mellon University,Computer Science - MSIT â€“ EBusiness Technology Masters,Rejected,F16,International,3.7,170.0,,152.0,3.5
Rensselaer Polytechnic Institute,Computer Science Masters,Rejected,F15,American,3.59,162.0,,164.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F16,American,3.9,168.0,,168.0,4.5
University of California,Computer Science Masters,Rejected,F17,International,4.19,170.0,,163.0,3.5
University of California,Computer Science Masters,Rejected,F15,International,3.8,170.0,,155.0,3.5
Georgia Institute of Technology,Computer Science Masters,Rejected,F15,International,3.65,170.0,,161.0,
University of Alberta,Computer Science Masters,Rejected,F15,International,3.3,,,,
The University of British Columbia,Computer Science Masters,Rejected,F15,International,3.87,168.0,,156.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F19,International,3.88,166.0,,150.0,3.5
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,3.7,169.0,,158.0,4.5
Stanford University,Computer Science Masters,Rejected,F14,International,3.9,162.0,,162.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F16,International,3.61,168.0,,156.0,3.0
Ohio University,Computer Science Masters,Rejected,F15,International,7.74,162.0,,150.0,3.5
USC,Computer Science Masters,Rejected,F15,International,3.4,163.0,,150.0,2.5
Eastern University,Computer Science ALIGN Masters,Rejected,S18,International,3.56,160.0,,156.0,3.0
"University of California, Irvine",Computer Science Masters,Rejected,F16,International,3.9,170.0,,155.0,4.0
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F19,International,3.5,164.0,,161.0,4.0
University of Southern California,Computer Science Masters,Rejected,F18,International,3.84,165.0,,158.0,4.5
University of Pennsylvania,Computer Science (Scientific Computing) Masters,Rejected,F16,International,3.4,170.0,,158.0,3.0
University of Texas at Austin,Computer Science Masters,Rejected,F16,American,3.76,167.0,,161.0,5.0
Cornell University,Computer Science Masters,Rejected,F15,International,3.25,169.0,,156.0,3.5
Stanford University,Computer Science Masters,Rejected,F15,International,3.8,168.0,,165.0,4.0
Stanford University,Computer Science Masters,Rejected,F16,American,3.91,170.0,,155.0,4.5
ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,Computer Science Masters,Rejected,F18,International,3.2,170.0,,161.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F19,International,3.8,170.0,,162.0,4.0
University of California (UCLA),Computer Science Masters,Rejected,F15,International,3.42,169.0,,156.0,4.0
Rutgers University,Computer Science Masters,Rejected,F16,International,3.6,167.0,,149.0,3.5
Yale University,Computer Science Masters,Rejected,F18,American,3.6,169.0,,164.0,4.5
Carnegie Mellon University,Computer Science Masters,Rejected,F15,International,4.0,163.0,,158.0,4.5
University of Waterloo,Computer Science Masters,Rejected,F15,International,3.62,,,,
Arizona State University,Computer Science (Thesis) Masters,Rejected,F15,International,3.45,166.0,,150.0,3.5
Penn State University,Computer Science And Engineering (CSE) Masters,Rejected,F17,International,3.53,162.0,,151.0,3.0
University of Massachusetts Amherst,Computer Science Masters,Rejected,F18,International,8.3,158.0,,162.0,3.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F15,International,3.9,168.0,,155.0,4.0
University of Colorado Boulder,Computer Science Masters,Rejected,F15,International,7.74,162.0,,150.0,3.5
University of California (UCSB),Computer Science Masters Of Science Masters,Rejected,F15,International,3.3,170.0,,153.0,4.0
University of Toronto,Computer Science Masters,Rejected,F15,International,3.7,168.0,,145.0,3.0
University of Guelph,Computer Science Masters,Rejected,F19,International,3.81,165.0,,157.0,5.0
ีUniversity Of Maryland - College Park (UMD),Computer Science Masters,Rejected,F16,International,3.72,142.0,,165.0,3.0
"University Of Michigan, Ann Arbor (Umich)",Computer Science And Engineering (CSE) Masters,Rejected,F15,International,3.61,,,,
University of Alberta,Computer Science Masters,Rejected,F15,International,3.0,,,,
USC,Computer Science Masters,Rejected,F15,International,3.5,168.0,,158.0,4.0
University of Calgary,Computer Science Masters,Rejected,F19,International,3.81,165.0,,157.0,5.0
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,3.9,169.0,,157.0,5.0
University of Wisconsin,Computer Science Masters,Rejected,F19,International,3.64,170.0,,167.0,5.0
NC State University,Computer Science Masters,Rejected,F15,International,3.5,163.0,,154.0,4.0
McGill University,Computer Science Masters,Rejected,F15,International,3.87,168.0,,157.0,4.0
University of Georgia,"Computer Science, Masters (F15) Masters",Rejected,F15,International,3.35,170.0,,160.0,4.5
McGill University,Computer Science Masters,Rejected,F18,International,3.37,167.0,,154.0,3.5
University of Texas at Austin,Computer Science Masters,Rejected,F16,International,3.82,170.0,,153.0,3.0
Carnegie Mellon University,Computer Science (Robotics Institute - MS) Masters,Rejected,F18,International,8.66,166.0,,159.0,4.5
University of California (UCLA),Computer Science Masters,Rejected,F15,International,3.8,168.0,,156.0,4.0
Texas College,Computer Science Masters,Rejected,F15,International,3.47,,,,
Princeton University,Computer Science Masters,Rejected,F20,International,4.0,167.0,,156.0,4.5
University of California,Computer Science Masters,Rejected,F15,International,3.0,170.0,,159.0,3.0
University of California,Computer Science Masters,Rejected,F15,International,3.94,168.0,,144.0,3.0
University of North Carolina at Chapel Hill,Computer Science Masters,Rejected,F16,International,3.5,164.0,,153.0,3.0
Northwestern Universirty,Computer Science Masters,Rejected,F16,International,3.66,165.0,,144.0,3.5
University of Michigan,Computer Science Masters,Rejected,F19,International,8.2,168.0,,157.0,3.0
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,4.0,170.0,,165.0,3.5
Carnegie Mellon University,Computer Science Masters,Rejected,F17,American,3.95,166.0,,164.0,3.5
University of California,Computer Science Masters,Rejected,F16,International,3.5,161.0,,158.0,3.5
University of Wisconsin,Computer Science Masters,Rejected,F19,International,9.72,,,,
Columbia College,Computer Science Masters,Rejected,F15,International,3.6,170.0,,151.0,3.0
University of Wisconsin,Computer Science Masters,Rejected,F19,International,3.72,169.0,,162.0,4.0
Stanford University,Computer Science Masters,Rejected,F15,American,3.59,167.0,,168.0,5.5
University of Toronto,Computer Science Masters,Rejected,F15,International,3.3,,,,
University of Saskatchewan,Computer Science Masters,Rejected,F19,International,3.8,,,,
Virginia Polytechnic Institute and State University,Computer Science Masters,Rejected,F16,International,3.6,159.0,,145.0,3.0
University of North Carolina at Chapel Hill,Computer Science Masters,Rejected,F16,International,3.5,168.0,,157.0,4.5
Western Michigan University,Computer Science Masters,Rejected,F19,International,3.5,,,,
U Mass - Amherst,Computer Science Masters,Rejected,F16,International,3.7,162.0,,153.0,4.0
University Of Minnesota,Computer Science Masters,Rejected,F19,International,3.66,162.0,,156.0,4.0
University of California,Computer Science Masters,Rejected,F15,American,3.78,167.0,,162.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F17,International,3.85,166.0,,167.0,5.0
North Carolina State University,Computer Science Masters,Rejected,F20,International,7.23,169.0,,154.0,4.0
Syracuse University,Computer Science Masters,Rejected,F15,International,3.1,170.0,,150.0,3.0
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F15,International,3.2,155.0,,152.0,2.5
Brown University,Computer Science Masters,Rejected,F19,International,9.5,169.0,,166.0,4.5
University of California,Computer Science Masters,Rejected,F19,International,3.4,166.0,,153.0,4.0
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F15,American,4.0,170.0,,164.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F19,International,3.8,170.0,,166.0,4.5
University of Massachusetts Amherst,Computer Science Masters,Rejected,F19,American,3.84,170.0,,157.0,4.0
Princeton University,Computer Science Masters,Rejected,F15,International,3.5,170.0,,157.0,4.0
Carnegie Mellon University,"Computer Science, Machine Learning Masters",Rejected,F17,International,3.4,170.0,,153.0,3.5
Yale University,Computer Science Masters,Rejected,F16,American,3.3,166.0,,166.0,5.0
ETH,Computer Science Masters,Rejected,F19,International,3.7,165.0,,151.0,4.0
"University of California, Irvine",Computer Science Masters,Rejected,F15,International,3.7,168.0,,151.0,3.5
The University of British Columbia,Computer Science Masters,Rejected,F19,International,3.8,,,,
McGill University,Computer Science Masters,Rejected,F18,American,3.86,159.0,,159.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F19,International,3.2,159.0,,150.0,3.0
TAMU College Station,Computer Science Masters,Rejected,F15,International,3.86,165.0,,152.0,4.0
University of Waterloo,Computer Science (MMath) Masters,Rejected,F17,International,4.0,161.0,,146.0,4.0
University of Pennsylvania,Computer Science Masters,Rejected,F16,International,3.27,170.0,,168.0,4.0
California State Polytechnic University,Computer Science Masters,Rejected,F18,American,3.9,162.0,,165.0,5.5
U Mass Amherst,Computer Science Masters,Rejected,F16,International,3.68,156.0,,164.0,3.5
Columbia College,Computer Science Masters,Rejected,F16,International,4.0,161.0,,161.0,4.5
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,3.6,170.0,,158.0,4.5
Princeton University,Computer Science Masters,Rejected,F17,International,3.88,170.0,,163.0,4.0
Berkeley College,Computer Science Masters,Rejected,F17,International,3.85,166.0,,167.0,5.0
University of Chicago,Computer Science Masters,Rejected,F18,International,3.65,162.0,,155.0,4.5
Georgia Institute of Technology,Computer Science Masters,Rejected,F19,International,3.73,170.0,,157.0,3.5
Lafayette College,Computer Science Masters,Rejected,F17,American,3.9,,,,
University of California,Computer Science Masters,Rejected,F19,International,3.4,167.0,,154.0,3.0
University of Alberta,Computer Science(Thesis) Masters,Rejected,F17,International,3.7,,,,
Cornell University,Computer Science Masters,Rejected,F19,International,3.45,161.0,,157.0,5.5
University of Wisconsin,Computer Science Masters,Rejected,F19,International,3.86,170.0,,152.0,3.5
University of Chicago,Computer Science Masters,Rejected,F19,American,2.9,153.0,,153.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F16,International,3.8,170.0,,161.0,4.0
Montreal Institute For Learning Algorithms,Computer Science Masters,Rejected,F19,International,3.9,169.0,,157.0,5.0
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,3.56,153.0,,167.0,3.0
Purdue University,Computer Science Masters,Rejected,F15,International,3.74,167.0,,154.0,3.5
North Carolina State University,Computer Science Masters,Rejected,F17,International,3.52,162.0,,148.0,3.0
University of Saskatchewan,Computer Science Masters,Rejected,F19,International,3.84,157.0,,154.0,4.5
University of Pennsylvania,Computer Science (MCIT) Masters,Rejected,F16,American,3.85,158.0,,165.0,5.0
Northwestern University,Computer Science Masters,Rejected,F19,American,3.67,170.0,,159.0,3.5
University of California (UCSC),Computer Science Masters,Rejected,F15,American,3.3,158.0,,161.0,4.5
Berkeley College,Computer Science Masters,Rejected,F17,American,3.41,168.0,,161.0,6.0
University of Pennsylvania,Computer Science Masters,Rejected,F15,International,3.3,164.0,,156.0,4.0
Purdue University,Computer Science Masters,Rejected,F17,International,3.9,166.0,,162.0,5.0
University of California (UCSB),Computer Science Masters,Rejected,F15,American,3.3,158.0,,161.0,4.5
University of Chicago,Computer Science Masters,Rejected,F18,International,3.5,155.0,,,
Stanford University,Computer Science Masters,Rejected,F17,American,3.74,168.0,,164.0,5.0
University of California,Computer Science Masters,Rejected,F15,International,3.5,170.0,,150.0,3.0
