university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
University Of British Columbia,Computer Science Masters,Rejected,Fall 2022,International,3.95,,,,
University Of British Columbia,Computer Science Masters,Rejected,Fall 2022,International,,,,,
University of Illinois Urbana,Computer Science Masters,Rejected,Fall 2022,International,3.00,170.0,,163.0,3.5
Arizona State University,Computer Science Masters,Rejected,Fall 2022,International,,,,,
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,8.00,167.0,,164.0,4.0
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,8.00,167.0,,164.0,4.0
NC State University,Computer Science Masters,Rejected,Fall 2022,International,3.30,170.0,,163.0,4.0
North Carolina State University,Computer Science Masters,Rejected,Fall 2022,International,3.21,170.0,,163.0,4.5
North Carolina State University,Computer Science Masters,Rejected,Fall 2022,International,3.60,168.0,,149.0,5.0
North Carolina State University,Computer Science Masters,Rejected,Fall 2022,International,,167.0,,,
North Carolina State University,Computer Science Masters,Rejected,Fall 2022,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,Fall 2022,American,,,,,
Simon Fraser University,Computer Science Masters,Rejected,Fall 2022,International,,,,,
University Of Illinois At Urbana-Champaign (UIUC),Computer Science Masters,Rejected,Fall 2022,International,3.13,,,,
University of Illinois Urbana,Computer Science Masters,Rejected,Fall 2022,International,3.90,164.0,,153.0,
Cornell University,Computer Science Masters,Rejected,Fall 2022,International,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,Fall 2022,International,,,,,
Cornell University,Computer Science Masters,Rejected,Fall 2022,International,4.00,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,Fall 2022,International,3.70,161.0,,162.0,4.5
Rice University,Computer Science Masters,Rejected,Fall 2022,International,3.59,170.0,,160.0,4.0
Rice University,Computer Science Masters,Rejected,Fall 2022,American,3.72,163.0,,155.0,4.0
Rice University,Computer Science Masters,Rejected,Fall 2022,International,3.91,170.0,,170.0,5.0
Oregon State University,Computer Science Masters,Rejected,Fall 2022,International,,,,,
Arizona State University,Computer Science Masters,Rejected,Fall 2022,International,3.40,163.0,,153.0,4.5
Brown University,Computer Science Masters,Rejected,Fall 2022,International,,165.0,,159.0,4.0
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,,165.0,,159.0,4.0
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2022,International,,165.0,,159.0,4.0
University of Southern California,Computer Science Masters,Rejected,Fall 2022,International,3.45,165.0,,159.0,4.0
Toronto,Computer Science Masters,Rejected,Fall 2022,International,3.91,166.0,,166.0,5.0
Ottawa University-Ottawa,Computer Science Masters,Rejected,Fall 2022,International,3.74,,,,
University Of Toronto,Computer Science Masters,Rejected,Fall 2022,International,3.60,,,,
University Of Toronto,Computer Science Masters,Rejected,Fall 2022,International,3.73,167.0,,153.0,3.5
University Of Toronto,Computer Science Masters,Rejected,Fall 2022,International,3.94,,,,
University Of Toronto,Computer Science Masters,Rejected,Fall 2022,International,3.80,167.0,,168.0,5.5
University Of Toronto,Computer Science Masters,Rejected,Fall 2022,International,3.60,,,,
University Of Toronto,Computer Science Masters,Rejected,Fall 2022,International,3.98,,,,
University Of Toronto,Computer Science Masters,Rejected,Fall 2022,International,3.74,170.0,,,
University Of Toronto,Computer Science Masters,Rejected,Fall 2022,International,3.74,,,,
Brown University,Computer Science Masters,Rejected,Spring 2022,American,3.60,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,American,4.20,,,,
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,3.52,168.0,,157.0,3.5
North Carolina State University,Computer Science Masters,Rejected,Fall 2022,International,8.38,162.0,,157.0,4.0
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.85,170.0,,157.0,4.5
Carnegie Mellon University,Computer Science Masters,Rejected,Fall 2022,International,9.72,168.0,,161.0,4.5
University of California,Computer Science Masters,Rejected,Fall 2022,International,9.72,168.0,,161.0,4.5
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,9.72,168.0,,161.0,4.5
North Carolina State University,Computer Science Masters,Rejected,Fall 2022,International,,167.0,,158.0,4.5
North Carolina State University,Computer Science Masters,Rejected,Fall 2022,International,3.40,163.0,,153.0,4.5
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.71,170.0,,162.0,4.5
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,4.00,170.0,,165.0,5.0
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.83,169.0,,157.0,4.0
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.00,170.0,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.91,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,9.13,169.0,,162.0,5.0
Stanford University,Computer Science Masters,Rejected,Fall 2022,American,3.98,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,American,3.70,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.99,170.0,,164.0,4.5
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,American,3.92,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,4.00,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,American,3.75,166.0,,162.0,5.0
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.94,169.0,,163.0,4.0
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.90,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.64,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,American,,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.80,167.0,,164.0,3.5
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.92,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,4.00,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,International,3.60,,,,
Stanford University,Computer Science Masters,Rejected,Fall 2022,American,,,,,
Brown University,Computer Science Masters,Rejected,Fall 2022,American,,,,,
Brown University,Computer Science Masters,Rejected,Fall 2022,International,,,,,
Brown University,Computer Science Masters,Rejected,Fall 2022,American,,,,,
Northeastern University,Computer Science Masters,Rejected,Fall 2022,International,8.80,169.0,,155.0,4.0
Rutgers University,Computer Science Masters,Rejected,Fall 2022,International,,169.0,,163.0,4.5
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2022,International,3.50,167.0,,156.0,4.5
Penn State University,Computer Science Masters,Rejected,Fall 2022,International,,164.0,,,
Swiss Federal Institute Of Technology Lausanne (EPFL),Computer Science Masters,Rejected,Fall 2022,International,,,,,
Washington State University,Computer Science Masters,Rejected,Fall 2022,International,2.90,157.0,,160.0,5.0
Swiss Federal Institute Of Technology Lausanne,Computer Science Masters,Rejected,Fall 2022,International,3.88,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,Fall 2022,International,,,,,
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,3.98,170.0,,162.0,5.0
University of Illinois Urbana,Computer Science Masters,Rejected,Fall 2022,International,3.36,170.0,,165.0,4.5
University of Illinois Urbana,Computer Science Masters,Rejected,Fall 2022,International,3.71,170.0,,162.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,Fall 2022,International,3.75,163.0,,155.0,4.0
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,Fall 2022,International,,166.0,,156.0,
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,,,,,
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,Fall 2022,International,3.50,170.0,,158.0,5.0
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,,,,,
University Of Illinois Urbana-Champaign,Computer Science Masters,Rejected,Fall 2022,International,3.63,170.0,,159.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,Fall 2022,International,9.13,169.0,,162.0,5.0
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,3.68,170.0,,153.0,4.0
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,Fall 2022,International,3.45,166.0,,159.0,4.0
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,Fall 2022,International,3.80,,,,
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,3.60,170.0,,163.0,4.5
University Of Illinois Urbana-Champaign,Computer Science Masters,Rejected,Fall 2022,American,3.75,161.0,,162.0,5.0
University of Illinois Urbana,Computer Science Masters,Rejected,Fall 2022,American,3.18,151.0,,159.0,4.0
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,,,,,
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,American,3.58,167.0,,162.0,4.5
University Of Illinois At Urbana-Champaign (UIUC),Computer Science Masters,Rejected,Fall 2022,American,,167.0,,165.0,
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,,,,,
University Of Illinois,Computer Science Masters,Rejected,Fall 2022,International,7.78,170.0,,158.0,4.0
Rutgers University,Computer Science Masters,Rejected,Fall 2022,International,3.10,163.0,,158.0,4.5
Rutgers University,Computer Science Masters,Rejected,Fall 2022,International,8.00,164.0,,159.0,4.0
Dartmouth College,Computer Science Masters,Rejected,Fall 2022,International,3.86,,,,
University of Texas,Computer Science Masters,Rejected,Fall 2022,International,,,,,
Rutgers University,Computer Science Masters,Rejected,Fall 2022,International,3.13,168.0,,156.0,4.0
Yale University,Computer Science Masters,Rejected,Fall 2022,International,3.78,167.0,,167.0,4.5
Arizona State University,Computer Science Masters,Rejected,Fall 2022,International,3.75,305.0,,,
University of California,Computer Science Masters,Rejected,Fall 2022,American,3.94,163.0,,157.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,Fall 2022,American,3.94,163.0,,157.0,4.0
Princeton University,Computer Science Masters,Rejected,Fall 2022,American,4.00,168.0,,162.0,5.5
University of California,Computer Science Masters,Rejected,Fall 2022,American,4.00,168.0,,162.0,5.5
University of Texas at Austin,Computer Science Masters,Rejected,Fall 2022,International,3.50,,,,
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2022,International,3.74,168.0,,161.0,4.5
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2022,International,3.73,167.0,,156.0,5.0
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2022,International,3.52,168.0,,157.0,3.5
University of Southern California,Computer Science Masters,Rejected,Fall 2022,International,3.52,168.0,,157.0,3.5
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2022,International,,,,,
University of Pennsylvania,Computer Science Masters,Rejected,Fall 2022,International,3.30,170.0,,155.0,4.0
Northwestern University,Computer Science Masters,Rejected,Fall 2022,International,3.66,168.0,,152.0,4.0
University of California,Computer Science Masters,Rejected,Fall 2022,International,4.00,,,,
University of Florida,Computer Science Masters,Rejected,Fall 2022,International,,167.0,,164.0,4.0
University of Oxford,Computer Science Masters,Rejected,Fall 2022,International,3.45,166.0,,159.0,4.0
Yale University,Computer Science Masters,Rejected,Fall 2022,International,3.72,167.0,,170.0,5.5
University of California,Computer Science Masters,Rejected,Fall 2022,International,3.94,169.0,,170.0,5.0
Yale University,Computer Science Masters,Rejected,Fall 2022,International,3.76,157.0,,163.0,3.5
Yale University,Computer Science Masters,Rejected,Fall 2022,International,4.00,165.0,,170.0,5.5
University of California,Computer Science Masters,Rejected,Fall 2022,American,4.00,170.0,,163.0,4.5
University of California,Computer Science Masters,Rejected,Fall 2022,American,,167.0,,,
University of California,Computer Science Masters,Rejected,Fall 2022,International,3.56,169.0,,160.0,4.5
University of California,Computer Science Masters,Rejected,Fall 2022,International,3.68,,,,
Yale University,Computer Science Masters,Rejected,Fall 2022,American,3.92,170.0,,170.0,6.0
